problem,dim,method,seed,budget,success,first_feasible,best_f,final_ncv,declared_cost,elapsed_sec
PressureVessel,4,DCAS-PSO,1,400,1,4,9057.348853685238,0.0,388.1823633091973,0.5393354490006459
PressureVessel,4,DCAS-PSO,2,400,1,4,9922.349848990269,0.0,389.245141098756,0.5393980600001669
PressureVessel,4,DCAS-PSO,3,400,1,7,10334.131301425405,0.0,390.1292896712732,0.3836897950004641
PressureVessel,4,DCAS-PSO,4,400,1,1,8215.79681783094,0.0,389.8017482559069,0.4316576629989868
PressureVessel,4,DCAS-PSO,5,400,1,1,7035.4640427156655,0.0,389.60764026741816,0.2845753680012421
PressureVessel,4,DCAS-PSO,6,400,1,1,9485.64457176664,0.0,391.1103101155982,0.1885519410006964
PressureVessel,4,DCAS-PSO,7,400,1,1,9958.536490966835,0.0,389.2854993759734,0.1923225520004052
PressureVessel,4,DCAS-PSO,8,400,1,1,9295.75338917456,0.0,390.2575600711286,0.2057240100002673
PressureVessel,4,DCAS-PSO,9,400,1,1,10769.966538727967,0.0,389.9385465683067,0.1880380189995776
PressureVessel,4,DCAS-PSO,10,400,1,4,12344.372368448156,0.0,390.2680862695837,0.307716238001376
PressureVessel,4,DCAS-PSO,11,400,1,3,14394.027774748422,0.0,389.9776948564693,0.4677751519993762
PressureVessel,4,DCAS-PSO,12,400,1,5,10272.957624631645,0.0,389.6864233476356,0.4389423649990931
PressureVessel,4,DCAS-PSO,13,400,1,1,9242.7820109372,0.0,391.56349920849647,0.3995979300016188
PressureVessel,4,DCAS-PSO,14,400,1,1,7185.971168454456,0.0,390.4924124047822,0.2936993860002985
PressureVessel,4,DCAS-PSO,15,400,1,1,9457.958405624382,0.0,389.2697888419566,0.1952816239991079
PressureVessel,4,DCAS-PSO,16,400,1,5,10571.035484973603,0.0,391.1086218765122,0.240569872999913
PressureVessel,4,DCAS-PSO,17,400,1,7,11222.04480530712,0.0,389.2000117049161,0.1952548930003104
PressureVessel,4,DCAS-PSO,18,400,1,1,7656.843120826551,0.0,389.4337883058734,0.2040070109997032
PressureVessel,4,DCAS-PSO,19,400,1,5,9094.820313323968,0.0,388.2356832531294,0.3508238659997005
PressureVessel,4,DCAS-PSO,20,400,1,3,8987.376002112584,0.0,391.2872300886706,0.4214776709995931
PressureVessel,4,DCAS-PSO,21,400,1,1,10659.747714722227,0.0,390.580507954551,0.5429212119997828
PressureVessel,4,DCAS-PSO,22,400,1,4,7448.574032752231,0.0,390.41657763885183,0.3903143820007244
PressureVessel,4,DCAS-PSO,23,400,1,3,8243.256894786082,0.0,389.7506929288009,0.3194859949999227
PressureVessel,4,DCAS-PSO,24,400,1,2,12549.424880038969,0.0,388.9775988792211,0.192813121000654
PressureVessel,4,DCAS-PSO,25,400,1,5,7589.73024067104,0.0,390.6943123693464,0.1834068900006968
PressureVessel,4,DCAS-PSO,26,400,1,2,8200.083726733208,0.0,391.4808253820143,0.2102121280004212
PressureVessel,4,DCAS-PSO,27,400,1,3,13670.001492635369,0.0,390.31569625845776,0.2273991399997612
PressureVessel,4,DCAS-PSO,28,400,1,1,8007.554095655412,0.0,389.3885274086096,0.289244345998668
PressureVessel,4,DCAS-PSO,29,400,1,4,21247.908213954503,0.0,390.38724639791815,0.4219963420000567
PressureVessel,4,JADE-NCV,0,400,1,2,11018.986654617842,0.0,400.0,0.0292691809991083
PressureVessel,4,JADE-NCV,1,400,1,4,11350.009606083971,0.0,400.0,0.029889985000409
PressureVessel,4,JADE-NCV,2,400,1,4,16988.23345539485,0.0,400.0,0.0291263279996201
PressureVessel,4,JADE-NCV,3,400,1,7,8669.594465262893,0.0,400.0,0.0321358670007612
PressureVessel,4,JADE-NCV,4,400,1,1,14492.13669136371,0.0,400.0,0.0324655409986007
PressureVessel,4,JADE-NCV,5,400,1,1,13213.425252698013,0.0,400.0,0.0301747060002526
PressureVessel,4,JADE-NCV,6,400,1,1,13147.448977850505,0.0,400.0,0.0310154939998028
PressureVessel,4,JADE-NCV,7,400,1,1,14583.18948047082,0.0,400.0,0.0299293239986582
PressureVessel,4,JADE-NCV,8,400,1,1,14680.75490692834,0.0,400.0,0.0322329289992922
PressureVessel,4,JADE-NCV,9,400,1,1,13997.723378702598,0.0,400.0,0.0317027529999904
PressureVessel,4,JADE-NCV,10,400,1,4,11834.293054309075,0.0,400.0,0.0293962830000964
PressureVessel,4,JADE-NCV,11,400,1,3,13066.8292482485,0.0,400.0,0.0295686030003707
PressureVessel,4,JADE-NCV,12,400,1,5,12832.321438916037,0.0,400.0,0.0312329749995114
PressureVessel,4,JADE-NCV,13,400,1,1,16991.43592602403,0.0,400.0,0.030901669000741
PressureVessel,4,JADE-NCV,14,400,1,1,11240.355241215848,0.0,400.0,0.030019079998965
PressureVessel,4,JADE-NCV,15,400,1,1,10616.010620661204,0.0,400.0,0.0319203369999741
PressureVessel,4,JADE-NCV,16,400,1,5,11036.620327498,0.0,400.0,0.0303108040006918
PressureVessel,4,JADE-NCV,17,400,1,7,11409.489579513338,0.0,400.0,0.0293292429996654
PressureVessel,4,JADE-NCV,18,400,1,1,11178.74061602262,0.0,400.0,0.0345113550010864
PressureVessel,4,JADE-NCV,19,400,1,5,11026.959324470905,0.0,400.0,0.0309737780007708
PressureVessel,4,JADE-NCV,20,400,1,3,16649.475142371935,0.0,400.0,0.0286994240013882
PressureVessel,4,JADE-NCV,21,400,1,1,12226.746595889395,0.0,400.0,0.0319579310016706
PressureVessel,4,JADE-NCV,22,400,1,4,11679.242787792418,0.0,400.0,0.0319584379994921
PressureVessel,4,JADE-NCV,23,400,1,3,11275.897537080844,0.0,400.0,0.0301917030010372
PressureVessel,4,JADE-NCV,24,400,1,2,9679.580549842907,0.0,400.0,0.0300834760000725
PressureVessel,4,JADE-NCV,25,400,1,5,10164.165086257588,0.0,400.0,0.0305431010001484
PressureVessel,4,JADE-NCV,26,400,1,2,12790.53194602472,0.0,400.0,0.0282808569991175
PressureVessel,4,JADE-NCV,27,400,1,3,17087.912440997767,0.0,400.0,0.0291790640003455
PressureVessel,4,JADE-NCV,28,400,1,1,8827.65944507662,0.0,400.0,0.0295758390002447
PressureVessel,4,JADE-NCV,29,400,1,4,10996.762315416565,0.0,400.0,0.0320909120000578
PressureVessel,4,PSO,0,400,1,2,15825.775216104095,0.0,400.0,0.0144481269999232
PressureVessel,4,PSO,1,400,1,4,6752.793560120782,0.0,400.0,0.0146440429998619
PressureVessel,4,PSO,2,400,1,4,14184.57606304238,0.0,400.0,0.013231929999165
PressureVessel,4,PSO,3,400,1,7,8275.98902739604,0.0,400.0,0.0120225979990209
PressureVessel,4,PSO,4,400,1,1,6658.465947996568,0.0,400.0,0.0128385520001756
PressureVessel,4,PSO,5,400,1,1,9191.391596331712,0.0,400.0,0.0142382030007865
PressureVessel,4,PSO,6,400,1,1,8865.773359361894,0.0,400.0,0.0157169800004339
PressureVessel,4,PSO,7,400,1,1,10947.798132168658,0.0,400.0,0.0156308599998737
PressureVessel,4,PSO,8,400,1,1,11358.729467789126,0.0,400.0,0.0141612369989161
PressureVessel,4,PSO,9,400,1,1,10379.34827261788,0.0,400.0,0.0127478599988535
PressureVessel,4,PSO,10,400,1,4,8841.521236131906,0.0,400.0,0.0140374570000858
PressureVessel,4,PSO,11,400,1,3,9307.364025300014,0.0,400.0,0.0136033529997803
PressureVessel,4,PSO,12,400,1,5,8019.820121137498,0.0,400.0,0.014384426000106
PressureVessel,4,PSO,13,400,1,1,14559.331894911193,0.0,400.0,0.0146044220000476
PressureVessel,4,PSO,14,400,1,1,8946.174561677179,0.0,400.0,0.0179850019994773
PressureVessel,4,PSO,15,400,1,1,9403.7259759913,0.0,400.0,0.0134033869999257
PressureVessel,4,PSO,16,400,1,5,9260.138645607378,0.0,400.0,0.013896635000492
PressureVessel,4,PSO,17,400,1,7,12263.897361190597,0.0,400.0,0.0132694860003539
PressureVessel,4,PSO,18,400,1,1,8804.22782306554,0.0,400.0,0.0137198199990962
PressureVessel,4,PSO,19,400,1,5,8533.987759102107,0.0,400.0,0.0148782879987265
PressureVessel,4,PSO,20,400,1,3,9701.17862609264,0.0,400.0,0.0129646440000215
PressureVessel,4,PSO,21,400,1,1,9590.039429155557,0.0,400.0,0.0134689879996585
PressureVessel,4,PSO,22,400,1,4,8042.552476529581,0.0,400.0,0.0136315380004816
PressureVessel,4,PSO,23,400,1,3,9956.076819932448,0.0,400.0,0.017816584000684
PressureVessel,4,PSO,24,400,1,2,8736.613939164188,0.0,400.0,0.0175954629994521
PressureVessel,4,PSO,25,400,1,5,8483.808191821414,0.0,400.0,0.0137345269995421
PressureVessel,4,PSO,26,400,1,2,9285.674063913444,0.0,400.0,0.0144303519991808
PressureVessel,4,PSO,27,400,1,3,9680.807728939002,0.0,400.0,0.0133783239998592
PressureVessel,4,PSO,28,400,1,1,8499.92988010676,0.0,400.0,0.0138581369992607
PressureVessel,4,PSO,29,400,1,4,11524.615360391825,0.0,400.0,0.0121544529993116
RotatedBox10,10,CMA-ES,0,400,0,401,inf,0.3301997313638503,400.0,0.0233582540004135
RotatedBox10,10,CMA-ES,1,400,0,401,inf,0.5266996878650271,400.0,0.0202033810001012
RotatedBox10,10,CMA-ES,2,400,0,401,inf,0.235309552097312,400.0,0.0194058720007888
RotatedBox10,10,CMA-ES,3,400,0,401,inf,0.2327438833989215,400.0,0.0176759590012807
RotatedBox10,10,CMA-ES,4,400,0,401,inf,0.3117231118835104,400.0,0.0183146179988398
RotatedBox10,10,CMA-ES,5,400,0,401,inf,0.4564203425213431,400.0,0.0188825469995208
RotatedBox10,10,CMA-ES,6,400,1,362,13.789552939585008,0.0,400.0,0.0202906549984618
RotatedBox10,10,CMA-ES,7,400,0,401,inf,0.4235399350173712,400.0,0.0213146529986261
RotatedBox10,10,CMA-ES,8,400,0,401,inf,0.2977032558628077,400.0,0.0174027220000425
RotatedBox10,10,CMA-ES,9,400,0,401,inf,0.6485290970860604,400.0,0.0184219749990006
RotatedBox10,10,CMA-ES,10,400,0,401,inf,0.1402550104648651,400.0,0.017194575000758
RotatedBox10,10,CMA-ES,11,400,0,401,inf,0.6218294324656338,400.0,0.0178411130000313
RotatedBox10,10,CMA-ES,12,400,0,401,inf,0.0517598025181725,400.0,0.019760490000408
RotatedBox10,10,CMA-ES,13,400,0,401,inf,0.513590170234692,400.0,0.0192474049999873
RotatedBox10,10,CMA-ES,14,400,0,401,inf,0.018692348837991,400.0,0.0190868279987626
RotatedBox10,10,CMA-ES,15,400,0,401,inf,0.3519356634131,400.0,0.0181317850001505
RotatedBox10,10,CMA-ES,16,400,0,401,inf,0.3340253366418692,400.0,0.0196616699995502
RotatedBox10,10,CMA-ES,17,400,0,401,inf,0.30472871566663,400.0,0.0205189490006887
RotatedBox10,10,CMA-ES,18,400,0,401,inf,0.0410976013362567,400.0,0.0203996079999342
RotatedBox10,10,CMA-ES,19,400,0,401,inf,0.1852217777390079,400.0,0.0246425719997205
RotatedBox10,10,CMA-ES,20,400,0,401,inf,0.301381669146458,400.0,0.025291833000665
RotatedBox10,10,CMA-ES,21,400,0,401,inf,0.2687589338388956,400.0,0.0224997969999094
RotatedBox10,10,CMA-ES,22,400,0,401,inf,0.08812227475227,400.0,0.0213151210009527
RotatedBox10,10,CMA-ES,23,400,0,401,inf,0.435954507324796,400.0,0.0253708430009282
RotatedBox10,10,CMA-ES,24,400,1,284,14.64044695286965,0.0,400.0,0.0189253429998643
RotatedBox10,10,CMA-ES,25,400,0,401,inf,0.2790469498399717,400.0,0.0193243600006098
RotatedBox10,10,CMA-ES,26,400,0,401,inf,0.3712098763236312,400.0,0.0203337379989534
RotatedBox10,10,CMA-ES,27,400,0,401,inf,0.1672287792192248,400.0,0.019208156998502
RotatedBox10,10,CMA-ES,28,400,0,401,inf,0.604309333282296,400.0,0.0183928629994625
RotatedBox10,10,CMA-ES,29,400,0,401,inf,0.2350835421922615,400.0,0.0192713020005612
RotatedBox10,10,DCAS-CMA,0,400,1,55,5.290549264514427,0.0,394.0794510478025,0.1633390299994062
RotatedBox10,10,DCAS-CMA,1,400,1,43,3.5058015836203347,0.0,392.1867361238845,0.1648870700009865
RotatedBox10,10,DCAS-CMA,2,400,1,128,5.067021716582321,0.0,392.8176745402241,0.1505546970001887
RotatedBox10,10,DCAS-CMA,3,400,1,62,3.484520205167591,0.0,391.6514717079697,0.158329968999169
RotatedBox10,10,DCAS-CMA,4,400,1,137,7.187808387083577,0.0,397.36816812217705,0.1164777690009941
RotatedBox10,10,DCAS-CMA,5,400,1,86,3.985601300010643,0.0,390.81474431728856,0.1521533049999561
RotatedBox10,10,DCAS-CMA,6,400,1,41,4.688651928992217,0.0,390.7522021462221,0.1533818770003563
RotatedBox10,10,DCAS-CMA,7,400,1,82,5.742520308478226,0.0,392.713528774432,0.1414368789992295
RotatedBox10,10,DCAS-CMA,8,400,1,95,5.069210447542847,0.0,392.6687256096428,0.1346784010002011
RotatedBox10,10,DCAS-CMA,9,400,1,43,4.570507065832001,0.0,393.2207386447506,0.1550202920006995
RotatedBox10,10,DCAS-CMA,10,400,1,43,4.826704343776717,0.0,393.8653316259656,0.1555586160011444
RotatedBox10,10,DCAS-CMA,11,400,1,56,6.447545912145609,0.0,392.8197770494252,0.1500384430000849
RotatedBox10,10,DCAS-CMA,12,400,1,166,5.624899678435833,0.0,397.496752038936,0.1841567029987345
RotatedBox10,10,DCAS-CMA,13,400,1,43,4.47374986734615,0.0,392.6596075771616,0.27941691200067
RotatedBox10,10,DCAS-CMA,14,400,1,139,8.9836689972998,0.0,393.862187639073,0.2154386099991825
RotatedBox10,10,DCAS-CMA,15,400,1,141,5.492044269427005,0.0,395.9726637226046,0.1225747380012762
RotatedBox10,10,DCAS-CMA,16,400,1,85,3.6220476527987375,0.0,393.7072754036824,0.1621797199986758
RotatedBox10,10,DCAS-CMA,17,400,1,52,5.0216376314043805,0.0,394.1351828493837,0.1415189199997257
RotatedBox10,10,DCAS-CMA,18,400,1,53,4.046052705152585,0.0,391.0110553695213,0.1746946210005262
RotatedBox10,10,DCAS-CMA,19,400,1,90,4.772995415796029,0.0,396.1214570055633,0.1476910780002072
RotatedBox10,10,DCAS-CMA,20,400,1,41,3.7198676791198095,0.0,390.7366384060708,0.1778765640010533
RotatedBox10,10,DCAS-CMA,21,400,1,50,3.9914993631585087,0.0,394.1540870461456,0.1647159990006912
RotatedBox10,10,DCAS-CMA,22,400,1,86,4.949509673549599,0.0,395.6865829938296,0.184727275998739
RotatedBox10,10,DCAS-CMA,23,400,1,60,4.537488662756648,0.0,393.4542758465898,0.2914857790001406
RotatedBox10,10,DCAS-CMA,24,400,1,41,3.927295268475688,0.0,392.6914844703042,0.1715843019992462
RotatedBox10,10,DCAS-CMA,25,400,1,98,3.968039815830939,0.0,393.0241112303816,0.1655961899996327
RotatedBox10,10,DCAS-CMA,26,400,1,43,3.662800815145861,0.0,393.4705484264958,0.1903373200002533
RotatedBox10,10,DCAS-CMA,27,400,1,84,6.052574792621709,0.0,395.58231445755325,0.195599733000563
RotatedBox10,10,DCAS-CMA,28,400,1,62,5.781683531346674,0.0,396.6085897006082,0.1599784819991327
RotatedBox10,10,DCAS-CMA,29,400,1,50,4.446884936958691,0.0,393.40204983745065,0.1789594850015419
RotatedBox10,10,DCAS-DE,0,400,1,242,6.0903713457572985,0.0,407.6902487558967,0.1122134589986671
RotatedBox10,10,DCAS-DE,1,400,1,281,7.750090310511661,0.0,407.1262170496282,0.1231114519996481
RotatedBox10,10,DCAS-DE,2,400,1,284,7.158084002024885,0.0,406.498560774934,0.1034949240001879
RotatedBox10,10,DCAS-DE,3,400,1,229,5.882166944175479,0.0,405.5458401275274,0.1140099149997695
RotatedBox10,10,DCAS-DE,4,400,1,178,5.746580417598657,0.0,400.5722674879063,0.1183021849992655
RotatedBox10,10,DCAS-DE,5,400,1,278,7.326849987839518,0.0,403.0903666105195,0.1056584380003187
RotatedBox10,10,DCAS-DE,6,400,1,287,4.728963476297874,0.0,408.5269114932206,0.098623411000517
RotatedBox10,10,DCAS-DE,7,400,1,287,5.205156126961811,0.0,405.9963779155168,0.096622656999898
RotatedBox10,10,DCAS-DE,8,400,1,282,5.157778540912108,0.0,405.2237189594045,0.1117807400005403
RotatedBox10,10,DCAS-DE,9,400,1,293,8.344117908444506,0.0,405.1273011888828,0.1018247579995659
RotatedBox10,10,DCAS-DE,10,400,1,143,4.554078337180569,0.0,396.8270239287387,0.1726131679988611
RotatedBox10,10,DCAS-DE,11,400,1,275,7.845313521871322,0.0,409.26639694539,0.1204569969995645
RotatedBox10,10,DCAS-DE,12,400,1,264,6.762450950643854,0.0,408.8498051449137,0.1183893450015602
RotatedBox10,10,DCAS-DE,13,400,1,218,4.9657334733871465,0.0,400.2802166395324,0.1359259000000747
RotatedBox10,10,DCAS-DE,14,400,1,294,9.548472850746894,0.0,405.315804528403,0.1211264600005961
RotatedBox10,10,DCAS-DE,15,400,1,279,5.241933569153633,0.0,403.1858738387014,0.1052139190014713
RotatedBox10,10,DCAS-DE,16,400,1,220,9.888983162790916,0.0,402.5636923171203,0.1113394240001071
RotatedBox10,10,DCAS-DE,17,400,1,245,6.063862386394596,0.0,403.57190672737545,0.1060627209990343
RotatedBox10,10,DCAS-DE,18,400,1,205,5.299582178864902,0.0,403.1171232657508,0.1304036090004956
RotatedBox10,10,DCAS-DE,19,400,1,241,4.440712163175755,0.0,406.1768864444314,0.135854685000595
RotatedBox10,10,DCAS-DE,20,400,1,203,5.957928214269035,0.0,403.8872387627689,0.1237743150013557
RotatedBox10,10,DCAS-DE,21,400,1,241,5.172807102633745,0.0,406.022368950826,0.1072963700007676
RotatedBox10,10,DCAS-DE,22,400,1,166,6.830193553772647,0.0,400.2741742326121,0.1274203360007959
RotatedBox10,10,DCAS-DE,23,400,1,234,6.033480942148215,0.0,401.02115496908505,0.1456202229983318
RotatedBox10,10,DCAS-DE,24,400,1,244,6.170317957184281,0.0,404.4836137812813,0.2126007789993309
RotatedBox10,10,DCAS-DE,25,400,1,286,8.013608461719798,0.0,404.80626393205125,0.1915212349995272
RotatedBox10,10,DCAS-DE,26,400,1,252,6.906544077950241,0.0,408.2707487664699,0.1163864410009409
RotatedBox10,10,DCAS-DE,27,400,1,170,6.535265282965573,0.0,401.3194231269776,0.134113593998336
RotatedBox10,10,DCAS-DE,28,400,1,222,5.384152299752342,0.0,401.604392772885,0.154069979000269
RotatedBox10,10,DCAS-DE,29,400,1,278,6.850993954494644,0.0,406.4797573705749,0.1160908359997847
RotatedBox10,10,DCAS-PSO,0,400,1,168,5.104770851288897,0.0,398.1093377832702,0.1860139350010285
RotatedBox10,10,DCAS-PSO,1,400,1,205,7.552524809991981,0.0,400.22853415134057,0.1206337840012565
RotatedBox10,10,DCAS-PSO,2,400,1,174,8.396864323503355,0.0,398.3779457416158,0.1392387539999617
RotatedBox10,10,DCAS-PSO,3,400,1,235,5.895407008661549,0.0,399.0256332347788,0.2204974940013926
RotatedBox10,10,DCAS-PSO,4,400,1,242,7.851233806286801,0.0,400.6914474889698,0.1178331510000134
RotatedBox10,10,DCAS-PSO,5,400,1,247,10.033326895944164,0.0,401.6987769776624,0.1296463790004054
RotatedBox10,10,DCAS-PSO,6,400,1,200,5.299825428322198,0.0,398.2687334830971,0.1457616350016906
RotatedBox10,10,DCAS-PSO,7,400,1,224,7.142855438985282,0.0,399.0803310585832,0.1126969120014109
RotatedBox10,10,DCAS-PSO,8,400,1,111,4.25762463369204,0.0,398.3829325590599,0.1414931759991304
RotatedBox10,10,DCAS-PSO,9,400,1,149,6.0929277190014055,0.0,400.1209539412809,0.2065904159990168
RotatedBox10,10,DCAS-PSO,10,400,1,100,5.357909517460605,0.0,395.3893785325641,0.2625684119993821
RotatedBox10,10,DCAS-PSO,11,400,1,99,6.054697578127631,0.0,398.4782674835928,0.1330060090003826
RotatedBox10,10,DCAS-PSO,12,400,1,257,6.345134263976416,0.0,403.36159712488455,0.1076459739997517
RotatedBox10,10,DCAS-PSO,13,400,1,258,5.3767322034137415,0.0,402.4863143933062,0.1288376080010493
RotatedBox10,10,DCAS-PSO,14,400,1,250,8.767472205430128,0.0,399.70410764348696,0.1157045839991042
RotatedBox10,10,DCAS-PSO,15,400,1,207,7.893829654020322,0.0,401.201776706207,0.11763003499982
RotatedBox10,10,DCAS-PSO,16,400,1,214,6.284349765521403,0.0,401.44705403686737,0.103379625999878
RotatedBox10,10,DCAS-PSO,17,400,1,265,6.682885516618042,0.0,403.6426966912454,0.1076436220009782
RotatedBox10,10,DCAS-PSO,18,400,1,169,5.37829134874443,0.0,396.8530434026284,0.1131440410008508
RotatedBox10,10,DCAS-PSO,19,400,1,163,6.508655571793264,0.0,397.3234691611198,0.1128512699997372
RotatedBox10,10,DCAS-PSO,20,400,1,242,7.0917970924807765,0.0,399.9960315896417,0.0983069080011773
RotatedBox10,10,DCAS-PSO,21,400,1,159,4.854177553066489,0.0,398.3460227623192,0.1229404189998604
RotatedBox10,10,DCAS-PSO,22,400,1,124,5.048809857117609,0.0,398.4841505084573,0.1259780950003914
RotatedBox10,10,DCAS-PSO,23,400,1,121,5.8746095355736365,0.0,396.1934009245115,0.2131702990009216
RotatedBox10,10,DCAS-PSO,24,400,1,228,6.79187395328211,0.0,403.449547239476,0.1007684740015975
RotatedBox10,10,DCAS-PSO,25,400,1,210,6.044914701337693,0.0,399.7627602767401,0.1028124770000431
RotatedBox10,10,DCAS-PSO,26,400,1,169,6.777573935615514,0.0,398.3086234678421,0.0997799760007183
RotatedBox10,10,DCAS-PSO,27,400,1,175,7.050983936089487,0.0,399.87144856275455,0.1114949330003582
RotatedBox10,10,DCAS-PSO,28,400,1,176,6.268084449101738,0.0,400.95330666226766,0.1095073920005234
RotatedBox10,10,DCAS-PSO,29,400,1,88,4.261588225683207,0.0,398.4506997794341,0.1160308569997141
RotatedBox10,10,JADE-NCV,0,400,0,401,inf,0.1815786787849009,400.0,0.0398190809992229
RotatedBox10,10,JADE-NCV,1,400,0,401,inf,0.0740777828948769,400.0,0.039723297000819
RotatedBox10,10,JADE-NCV,2,400,0,401,inf,0.0026596848014092,400.0,0.0360523100007412
RotatedBox10,10,JADE-NCV,3,400,0,401,inf,0.1547308344146082,400.0,0.1180385950010531
RotatedBox10,10,JADE-NCV,4,400,0,401,inf,0.1726432326564669,400.0,0.472618137999234
RotatedBox10,10,JADE-NCV,5,400,0,401,inf,0.0275108452115349,400.0,0.0829617340004915
RotatedBox10,10,JADE-NCV,6,400,0,401,inf,0.2026587317479135,400.0,0.0431531960002757
RotatedBox10,10,JADE-NCV,7,400,1,396,11.984715020290476,0.0,400.0,0.0911486839995632
RotatedBox10,10,JADE-NCV,8,400,0,401,inf,0.1227452606533519,400.0,0.3103845650002768
RotatedBox10,10,JADE-NCV,9,400,1,327,9.135916975228238,0.0,400.0,0.0537430419990414
RotatedBox10,10,JADE-NCV,10,400,0,401,inf,0.0142228305796405,400.0,0.2342449000007036
RotatedBox10,10,JADE-NCV,11,400,0,401,inf,0.1049367379362603,400.0,0.0324025219997565
RotatedBox10,10,JADE-NCV,12,400,0,401,inf,0.0744909117779843,400.0,0.0995769279998057
RotatedBox10,10,JADE-NCV,13,400,0,401,inf,0.0558456542119715,400.0,0.0690045130013459
RotatedBox10,10,JADE-NCV,14,400,0,401,inf,0.1255710748520006,400.0,0.0436166039999079
RotatedBox10,10,JADE-NCV,15,400,0,401,inf,0.0782559807257604,400.0,0.0512176769989309
RotatedBox10,10,JADE-NCV,16,400,0,401,inf,0.0231851833533438,400.0,0.0364416410011472
RotatedBox10,10,JADE-NCV,17,400,0,401,inf,0.0188566893342107,400.0,0.0427905950000422
RotatedBox10,10,JADE-NCV,18,400,0,401,inf,0.1090909251476966,400.0,0.0350976339996123
RotatedBox10,10,JADE-NCV,19,400,0,401,inf,0.0018067144654322,400.0,0.0341479899998375
RotatedBox10,10,JADE-NCV,20,400,0,401,inf,0.1847508113176337,400.0,0.039588655999978
RotatedBox10,10,JADE-NCV,21,400,1,385,12.220701754291646,0.0,400.0,0.0372804609996819
RotatedBox10,10,JADE-NCV,22,400,0,401,inf,0.0888510871319981,400.0,0.0365266780008823
RotatedBox10,10,JADE-NCV,23,400,1,396,8.680879483351548,0.0,400.0,0.0389583039996068
RotatedBox10,10,JADE-NCV,24,400,0,401,inf,0.1468521838927476,400.0,0.036034856999322
RotatedBox10,10,JADE-NCV,25,400,0,401,inf,0.2013816611949697,400.0,0.0380913389999477
RotatedBox10,10,JADE-NCV,26,400,0,401,inf,0.2224745913992203,400.0,0.0458625970004504
RotatedBox10,10,JADE-NCV,27,400,0,401,inf,0.01293471775127,400.0,0.0366667130001587
RotatedBox10,10,JADE-NCV,28,400,0,401,inf,0.0919677448400061,400.0,0.0372254610010713
RotatedBox10,10,JADE-NCV,29,400,0,401,inf,0.0614796386784468,400.0,0.0398612869994394
RotatedBox10,10,PSO,0,400,1,364,12.540868598409183,0.0,400.0,0.0182351969997398
RotatedBox10,10,PSO,1,400,1,241,6.766520497740758,0.0,400.0,0.0173341900008381
RotatedBox10,10,PSO,2,400,1,294,7.699425052620167,0.0,400.0,0.0194424380006239
RotatedBox10,10,PSO,3,400,1,249,7.842462129210771,0.0,400.0,0.0180786870005249
RotatedBox10,10,PSO,4,400,1,306,6.79719922585959,0.0,400.0,0.0189207210005406
RotatedBox10,10,PSO,5,400,1,229,8.421862236191116,0.0,400.0,0.0181701389992667
RotatedBox10,10,PSO,6,400,1,352,11.024901889023848,0.0,400.0,0.0184475070000189
RotatedBox10,10,PSO,7,400,1,245,8.129799156272252,0.0,400.0,0.0175632580012461
RotatedBox10,10,PSO,8,400,1,319,8.180313174367122,0.0,400.0,0.0187941000003775
RotatedBox10,10,PSO,9,400,1,228,7.961035959105631,0.0,400.0,0.0222703550007281
RotatedBox10,10,PSO,10,400,1,165,9.10079954157723,0.0,400.0,0.0184396940003352
RotatedBox10,10,PSO,11,400,1,178,7.784036971969723,0.0,400.0,0.0189100500010681
RotatedBox10,10,PSO,12,400,1,93,5.545772087597539,0.0,400.0,0.0181112949994712
RotatedBox10,10,PSO,13,400,1,246,6.168842126996374,0.0,400.0,0.0211103420006111
RotatedBox10,10,PSO,14,400,1,221,11.830582460077974,0.0,400.0,0.0192384800011495
RotatedBox10,10,PSO,15,400,1,223,7.163215116814007,0.0,400.0,0.0195230110002739
RotatedBox10,10,PSO,16,400,1,246,8.465725246696554,0.0,400.0,0.0192479279994586
RotatedBox10,10,PSO,17,400,1,302,9.87633564616254,0.0,400.0,0.0253652800001873
RotatedBox10,10,PSO,18,400,1,208,6.943034406609694,0.0,400.0,0.0195220509995124
RotatedBox10,10,PSO,19,400,1,374,8.583835015796526,0.0,400.0,0.025798324999414
RotatedBox10,10,PSO,20,400,1,240,6.779748083198333,0.0,400.0,0.0763185099986003
RotatedBox10,10,PSO,21,400,1,332,10.269355880091938,0.0,400.0,0.0300497349999204
RotatedBox10,10,PSO,22,400,1,268,9.549319457393858,0.0,400.0,0.017980766000619
RotatedBox10,10,PSO,23,400,1,120,7.942500549133797,0.0,400.0,0.0200389460005681
RotatedBox10,10,PSO,24,400,1,185,5.611926318910243,0.0,400.0,0.0183770390012796
RotatedBox10,10,PSO,25,400,1,174,6.893251405217997,0.0,400.0,0.0186483060006139
RotatedBox10,10,PSO,26,400,1,323,7.023335006763801,0.0,400.0,0.018350943999394
RotatedBox10,10,PSO,27,400,1,259,9.182537928290747,0.0,400.0,0.0195580859999608
RotatedBox10,10,PSO,28,400,1,254,6.579776385820869,0.0,400.0,0.0222816660007083
RotatedBox10,10,PSO,29,400,1,264,7.3245533045273294,0.0,400.0,0.0181339929986279
TensionSpring,3,CMA-ES,0,400,1,108,0.0352234060433927,0.0,400.0,0.0277454050010419
