problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
G11,2,DE-EPS,0,400,1.0,1,66,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,1,400,1.0,1,83,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,2,400,1.0,1,75,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,3,400,1.0,1,82,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,4,400,1.0,1,135,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,5,400,1.0,1,52,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,6,400,1.0,1,70,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,7,400,1.0,1,119,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,8,400,1.0,1,68,0.7663330685570326,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,9,400,1.0,1,55,0.9978738182319551,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,10,400,1.0,1,155,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,11,400,1.0,1,68,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,12,400,1.0,1,51,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,13,400,1.0,1,55,0.7630649930936846,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,14,400,1.0,1,72,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,15,400,1.0,1,72,0.7584669507058233,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,16,400,1.0,1,49,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,17,400,1.0,1,28,0.991554962779334,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,18,400,1.0,1,152,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,19,400,1.0,0,216,inf,0.004375012383541072,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,20,400,1.0,1,17,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,21,400,1.0,1,57,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,22,400,1.0,1,129,0.9801519302865244,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,23,400,1.0,1,48,0.7807630721339462,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,24,400,1.0,1,51,0.7547155226096646,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,25,400,1.0,1,63,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,26,400,1.0,1,50,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,27,400,1.0,1,135,0.7705633106993551,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,28,400,1.0,1,72,0.7555828967154828,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,DE-EPS,29,400,1.0,1,47,0.7766860644847207,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,0,400,1.0,0,401,inf,0.03422616827006102,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,1,400,1.0,1,112,2.019305119883143,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,2,400,1.0,0,401,inf,0.3797361367668749,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,3,400,1.0,0,401,inf,0.22583174812260426,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,4,400,1.0,1,370,2.3959480262220807,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,5,400,1.0,0,401,inf,0.20219566433676942,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,6,400,1.0,1,223,2.4255796801452947,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,7,400,1.0,1,184,1.2703243863577327,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,8,400,1.0,1,32,2.0795082514540986,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,9,400,1.0,1,7,1.278260168919602,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,10,400,1.0,0,401,inf,0.20080134924221568,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,11,400,1.0,1,252,2.0996425183744343,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,12,400,1.0,0,401,inf,0.33881785971466816,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,13,400,1.0,0,401,inf,0.011285572430986332,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,14,400,1.0,0,401,inf,0.14636796113526507,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,15,400,1.0,0,401,inf,0.020498615085948402,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,16,400,1.0,0,401,inf,0.08989225271144342,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,17,400,1.0,0,401,inf,0.17407733531830955,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,18,400,1.0,1,6,1.7558928183801052,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,19,400,1.0,1,283,1.4590740602735128,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,20,400,1.0,0,401,inf,0.1679716904755267,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,21,400,1.0,1,130,1.2574773964619637,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,22,400,1.0,0,401,inf,0.3258576810121424,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,23,400,1.0,1,220,2.073178907274551,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,24,400,1.0,0,401,inf,0.04099891295503146,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,25,400,1.0,0,401,inf,0.14126508687537143,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,26,400,1.0,0,401,inf,1.2915900988323725,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,27,400,1.0,0,401,inf,0.20698483429435027,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,28,400,1.0,0,401,inf,0.7511972137237022,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,DE-EPS,29,400,1.0,1,388,2.0195350765021054,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,0,400,1.0,0,401,inf,0.47587057223494905,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,1,400,1.0,0,401,inf,0.3801445362284449,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,2,400,1.0,0,401,inf,0.2722696314741799,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,3,400,1.0,0,401,inf,0.5643232506796411,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,4,400,1.0,0,401,inf,0.6125048144285117,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,5,400,1.0,0,401,inf,0.5660412316198883,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,6,400,1.0,0,401,inf,0.09895001561721066,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,7,400,1.0,0,401,inf,0.42649628628653585,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,8,400,1.0,0,401,inf,0.1819543582440025,400.0,0.0,0.0,0.0,0.0,{}
