problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
G11,2,JADE-NCV,15,400,1.0,1,110,0.753709350307812,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,16,400,1.0,1,144,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,17,400,1.0,1,28,0.990780451430393,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,18,400,1.0,1,89,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,19,400,1.0,1,106,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,20,400,1.0,1,17,0.8210728179157918,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,21,400,1.0,1,224,0.9691463095353545,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,22,400,1.0,0,401,inf,0.00012971804777195482,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,23,400,1.0,1,184,0.9025719620075442,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,24,400,1.0,1,75,0.7756312333111448,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,25,400,1.0,1,68,0.9992083435069314,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,26,400,1.0,0,401,inf,0.00037083886454499036,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,27,400,1.0,1,74,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,28,400,1.0,1,44,0.7496892014835546,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,29,400,1.0,1,162,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,0,400,1.0,1,96,0.8690051071378626,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,1,400,1.0,1,146,1.223521935374533,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,2,400,1.0,1,220,1.0162636729409025,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,3,400,1.0,1,113,1.1932259258180582,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,4,400,1.0,1,160,0.9207158963162807,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,5,400,1.0,1,198,1.1339406639364422,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,6,400,1.0,1,187,1.1190034253863346,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,7,400,1.0,1,157,1.2121303245851223,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,8,400,1.0,1,32,1.2162149994680878,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,9,400,1.0,1,7,0.9886659502620103,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,10,400,1.0,1,191,0.9251692557930224,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,11,400,1.0,1,185,0.9349607589400354,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,12,400,1.0,1,203,0.9423708375513828,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,13,400,1.0,1,137,1.1499319526896141,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,14,400,1.0,1,130,0.967081309801619,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,15,400,1.0,1,96,1.2159128969657782,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,16,400,1.0,1,256,1.491763441123017,0.0,400.0,0.0,0.0,0.0,0.0,{}
